"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Geelong Cats Vs Carlton",2020-06-20 09:40:00,"CONCLUDED","CD_M20200140305","CD_V30","2020-06-20T09:40:00","CD_T70","CD_T30","CD_R202001403","2020-06-20T19:40:00","GEEL V CARL","#AFLCatsBlues","Geelong Cats",NA,"CD_T70","GEEL","Cats","Carlton",NA,"CD_T30","CARL","Blues","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 3","2020","CD_R202001403","Rd 3","CD_S2020014",3,"CONCLUDED","CD_M20200140305",NA,NA,"2020-06-20T12:23:03.825+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",3,0,77,11,11,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",2,101,79,12,7,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Rain easing",16,"RAIN",11,4,2,1,0,3,1,12,5,0,0,0,2,0
"Brisbane Lions Vs West Coast Eagles",2020-06-20 09:40:00,"CONCLUDED","CD_M20200140306","CD_V20","2020-06-20T09:40:00","CD_T20","CD_T150","CD_R202001403","2020-06-20T19:40:00","BL V WCE","#AFLLionsEagles","Brisbane Lions",NA,"CD_T20","BL","Lions","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 3","2020","CD_R202001403","Rd 3","CD_S2020014",3,"CONCLUDED","CD_M20200140306",NA,NA,"2020-06-20T12:29:12.833+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",2,62,74,10,14,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",4,36,44,6,8,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two",21,"RAIN",10,3,8,1,0,2,0,6,1,2,0,1,4,0
"Gold Coast Suns Vs Adelaide Crows",2020-06-21 05:05:00,"CONCLUDED","CD_M20200140307","CD_V81","2020-06-21T05:05:00","CD_T1000","CD_T10","CD_R202001403","2020-06-21T15:05:00","GCFC V ADEL","#AFLSunsCrows","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 3","2020","CD_R202001403","Rd 3","CD_S2020014",3,"CONCLUDED","CD_M20200140307",NA,NA,"2020-06-21T07:35:35.946+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,90,82,12,10,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",2,0,29,4,5,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",22,"RAIN",12,1,6,1,1,1,0,4,3,0,0,0,2,0
"Fremantle Vs Port Adelaide",2020-06-21 10:10:00,"CONCLUDED","CD_M20200140309","CD_V81","2020-06-21T10:10:00","CD_T60","CD_T110","CD_R202001403","2020-06-21T20:10:00","FRE V PORT","#AFLFreoPower","Fremantle",NA,"CD_T60","FRE","Freo","Port Adelaide",NA,"CD_T110","PORT","Power","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 3","2020","CD_R202001403","Rd 3","CD_S2020014",3,"CONCLUDED","CD_M20200140309",NA,NA,"2020-06-21T12:47:38.907+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,13,41,6,5,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",3,73,70,10,10,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",22,"RAIN",6,3,0,0,1,1,0,10,1,5,0,1,3,0
"Sydney Swans Vs Western Bulldogs",2020-06-25 09:40:00,"CONCLUDED","CD_M20200140401","CD_V60","2020-06-25T09:40:00","CD_T160","CD_T140","CD_R202001404","2020-06-25T19:40:00","SYD V WB","#AFLSwansDogs","Sydney Swans",NA,"CD_T160","SYD","Swans","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140401",NA,NA,"2020-06-25T12:17:14.199+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,0,39,5,9,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",1,92,67,10,7,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny",19,"SUNNY",5,3,3,1,0,1,1,10,2,3,1,0,1,0
"GWS Giants Vs Collingwood",2020-06-26 09:50:00,"CONCLUDED","CD_M20200140402","CD_V43","2020-06-26T09:50:00","CD_T1010","CD_T40","CD_R202001404","2020-06-26T19:50:00","GWS V COLL","#AFLGiantsPies","GWS Giants",NA,"CD_T1010","GWS","Giants","Collingwood",NA,"CD_T40","COLL","Magpies","Sydney","GIANTS Stadium","NSW","Australia/Sydney","CD_V43","GS",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140402",NA,NA,"2020-06-26T12:39:31.887+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",2,63,66,10,6,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",2,5,64,9,10,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",18,"MOSTLY_SUNNY",10,3,1,0,0,2,0,9,3,3,2,0,2,0
"Port Adelaide Vs West Coast Eagles",2020-06-27 03:45:00,"CONCLUDED","CD_M20200140403","CD_V81","2020-06-27T03:45:00","CD_T110","CD_T150","CD_R202001404","2020-06-27T13:45:00","PORT V WCE","#AFLPowerEagles","Port Adelaide",NA,"CD_T110","PORT","Power","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140403",NA,NA,"2020-06-27T06:21:42.592+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,81,89,13,11,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",2,1,41,6,5,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible late shower or two",21,"RAIN",13,4,5,1,0,1,0,6,1,1,0,1,2,0
"St Kilda Vs Richmond",2020-06-27 06:35:00,"CONCLUDED","CD_M20200140404","CD_V190","2020-06-27T06:35:00","CD_T130","CD_T120","CD_R202001404","2020-06-27T16:35:00","STK V RICH","#AFLSaintsTigers","St Kilda",NA,"CD_T130","STK","Saints","Richmond",NA,"CD_T120","RICH","Tigers","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140404",NA,NA,"2020-06-27T09:18:12.402+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",0,96,93,15,3,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",0,2,67,10,7,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",13,"MOSTLY_SUNNY",15,1,0,1,1,0,0,10,4,2,1,0,0,0
"Essendon Vs Carlton",2020-06-27 09:40:00,"CONCLUDED","CD_M20200140405","CD_V40","2020-06-27T09:40:00","CD_T50","CD_T30","CD_R202001404","2020-06-27T19:40:00","ESS V CARL","#AFLDonsBlues","Essendon",NA,"CD_T50","ESS","Bombers","Carlton",NA,"CD_T30","CARL","Blues","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140405",NA,NA,"2020-06-27T12:11:07.750+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",3,24,51,8,3,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",2,56,52,7,10,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",13,"MOSTLY_SUNNY",8,0,0,0,0,3,0,7,5,2,1,0,2,0
"Gold Coast Suns Vs Fremantle",2020-06-27 09:40:00,"CONCLUDED","CD_M20200140406","CD_V81","2020-06-27T09:40:00","CD_T1000","CD_T60","CD_R202001404","2020-06-27T19:40:00","GCFC V FRE","#AFLSunsFreo","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Fremantle",NA,"CD_T60","FRE","Freo","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140406",NA,NA,"2020-06-27T12:13:24.084+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,66,64,10,4,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",0,11,51,8,3,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible late shower or two",21,"RAIN",10,0,2,1,0,1,0,8,0,1,1,1,0,0
"Brisbane Lions Vs Adelaide Crows",2020-06-28 03:05:00,"CONCLUDED","CD_M20200140407","CD_V20","2020-06-28T03:05:00","CD_T20","CD_T10","CD_R202001404","2020-06-28T13:05:00","BL V ADEL","#AFLLionsCrows","Brisbane Lions",NA,"CD_T20","BL","Lions","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140407",NA,NA,"2020-06-28T05:43:20.879+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,96,83,10,23,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",3,0,46,7,4,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two",21,"RAIN",10,9,10,1,1,1,1,7,0,1,0,0,3,0
"Melbourne Vs Geelong Cats",2020-06-28 05:35:00,"CONCLUDED","CD_M20200140408","CD_V40","2020-06-28T05:35:00","CD_T90","CD_T70","CD_R202001404","2020-06-28T15:35:00","MELB V GEEL","#AFLDeesCats","Melbourne",NA,"CD_T90","MELB","Demons","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140408",NA,NA,"2020-06-28T08:01:07.240+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,4,44,6,8,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",1,79,47,7,5,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Morning fog then sunny",14,"OVERCAST",6,3,2,1,1,1,0,7,2,0,2,0,1,0
"Hawthorn Vs North Melbourne",2020-06-28 08:10:00,"CONCLUDED","CD_M20200140409","CD_V190","2020-06-28T08:10:00","CD_T80","CD_T100","CD_R202001404","2020-06-28T18:10:00","HAW V NMFC","#AFLHawksNorth","Hawthorn",NA,"CD_T80","HAW","Hawks","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2020","CD_R202001404","Rd 4","CD_S2020014",4,"CONCLUDED","CD_M20200140409",NA,NA,"2020-06-28T10:47:44.898+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,87,58,8,10,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",1,10,54,8,6,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Morning fog then sunny",14,"OVERCAST",8,2,5,0,2,1,0,8,2,1,2,0,1,0
"Carlton Vs St Kilda",2020-07-02 09:40:00,"CONCLUDED","CD_M20200140503","CD_V190","2020-07-02T09:40:00","CD_T30","CD_T130","CD_R202001405","2020-07-02T19:40:00","CARL V STK","#AFLBluesSaints","Carlton",NA,"CD_T30","CARL","Blues","St Kilda",NA,"CD_T130","STK","Saints","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140503",NA,NA,"2020-07-02T12:09:42.096+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,0,55,8,7,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",1,91,73,11,7,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Early rain then a shower or two",14,"RAIN",8,2,3,0,1,1,0,11,2,4,0,0,1,0
"Collingwood Vs Essendon",2020-07-03 09:50:00,"CONCLUDED","CD_M20200140502","CD_V40","2020-07-03T09:50:00","CD_T40","CD_T50","CD_R202001405","2020-07-03T19:50:00","COLL V ESS","#AFLPiesDons","Collingwood",NA,"CD_T40","COLL","Magpies","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140502",NA,NA,"2020-07-03T12:21:44.646+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",0,23,48,7,6,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",1,64,63,10,3,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers",11,"RAIN",7,0,4,0,2,0,0,10,1,1,0,0,1,0
"West Coast Eagles Vs Sydney Swans",2020-07-04 03:45:00,"CONCLUDED","CD_M20200140501","CD_V81","2020-07-04T03:45:00","CD_T150","CD_T160","CD_R202001405","2020-07-04T13:45:00","WCE V SYD","#AFLEaglesSwans","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Sydney Swans",NA,"CD_T160","SYD","Swans","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140501",NA,NA,"2020-07-04T06:25:47.348+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",0,61,77,11,11,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",0,30,43,6,7,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny",21,"SUNNY",11,3,2,0,3,0,3,6,4,3,0,0,0,0
"Geelong Cats Vs Gold Coast Suns",2020-07-04 06:35:00,"CONCLUDED","CD_M20200140504","CD_V30","2020-07-04T06:35:00","CD_T70","CD_T1000","CD_R202001405","2020-07-04T16:35:00","GEEL V GCFC","#AFLCatsSuns","Geelong Cats",NA,"CD_T70","GEEL","Cats","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140504",NA,NA,"2020-07-04T09:06:28.401+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,81,89,13,11,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",1,12,52,8,4,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","A few showers",15,"RAIN",13,3,6,0,1,1,0,8,3,0,0,0,1,0
"Western Bulldogs Vs North Melbourne",2020-07-04 09:40:00,"CONCLUDED","CD_M20200140505","CD_V190","2020-07-04T09:40:00","CD_T140","CD_T100","CD_R202001405","2020-07-04T19:40:00","WB V NMFC","#AFLDogsNorth","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140505",NA,NA,"2020-07-04T12:05:25.252+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",3,91,87,13,9,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",3,0,38,5,8,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","A few showers",14,"RAIN",13,3,3,0,0,3,0,5,1,3,0,1,3,0
"Brisbane Lions Vs Port Adelaide",2020-07-04 09:40:00,"CONCLUDED","CD_M20200140506","CD_V20","2020-07-04T09:40:00","CD_T20","CD_T110","CD_R202001405","2020-07-04T19:40:00","BL V PORT","#AFLLionsPower","Brisbane Lions",NA,"CD_T20","BL","Lions","Port Adelaide",NA,"CD_T110","PORT","Power","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140506",NA,NA,"2020-07-04T12:13:22.551+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",3,84,85,12,13,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",3,5,48,6,12,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny",21,"SUNNY",12,5,4,0,1,3,0,6,7,2,0,0,3,0
"Adelaide Crows Vs Fremantle",2020-07-05 03:05:00,"CONCLUDED","CD_M20200140507","CD_V81","2020-07-05T03:05:00","CD_T10","CD_T60","CD_R202001405","2020-07-05T13:05:00","ADEL V FRE","#AFLCrowsFreo","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Fremantle",NA,"CD_T60","FRE","Freo","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140507",NA,NA,"2020-07-05T05:19:07.584+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",3,0,34,4,10,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",1,81,54,8,6,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny",20,"SUNNY",4,3,2,1,1,3,0,8,2,2,0,1,1,0
"Melbourne Vs Richmond",2020-07-05 05:35:00,"CONCLUDED","CD_M20200140508","CD_V40","2020-07-05T05:35:00","CD_T90","CD_T120","CD_R202001405","2020-07-05T15:35:00","MELB V RICH","#AFLDeesTigers","Melbourne",NA,"CD_T90","MELB","Demons","Richmond",NA,"CD_T120","RICH","Tigers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140508",NA,NA,"2020-07-05T08:06:41.993+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",1,10,52,8,4,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",2,76,79,12,7,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers easing",14,"RAIN",8,2,1,0,0,1,0,12,1,2,2,0,2,0
"GWS Giants Vs Hawthorn",2020-07-05 08:10:00,"CONCLUDED","CD_M20200140509","CD_V43","2020-07-05T08:10:00","CD_T1010","CD_T80","CD_R202001405","2020-07-05T18:10:00","GWS V HAW","#AFLGiantsHawks","GWS Giants",NA,"CD_T1010","GWS","Giants","Hawthorn",NA,"CD_T80","HAW","Hawks","Sydney","GIANTS Stadium","NSW","Australia/Sydney","CD_V43","GS",NA,NA,NA,NA,"Round 5","2020","CD_R202001405","Rd 5","CD_S2020014",5,"CONCLUDED","CD_M20200140509",NA,NA,"2020-07-05T10:38:15.243+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",2,98,83,13,5,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",3,0,49,7,7,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",18,"MOSTLY_SUNNY",13,1,1,1,0,2,0,7,0,4,0,0,3,0
"Geelong Cats Vs Brisbane Lions",2020-07-09 09:40:00,"CONCLUDED","CD_M20200140601","CD_V60","2020-07-09T09:40:00","CD_T70","CD_T20","CD_R202001406","2020-07-09T19:40:00","GEEL V BL","#AFLCatsLions","Geelong Cats",NA,"CD_T70","GEEL","Cats","Brisbane Lions",NA,"CD_T20","BL","Lions","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 6","2020","CD_R202001406","Rd 6","CD_S2020014",6,"CONCLUDED","CD_M20200140601",NA,NA,"2020-07-09T12:12:31.794+0000","1, 2, 3, 4, 44, 25, 20, 16, 7, 4, 3, 2, 2, 1, 2, 4, NA, NA, NA, NA",2,59,73,11,7,NA,"1, 2, 3, 4, 13, 10, 32, 26, 2, 1, 5, 4, 1, 4, 2, 2, NA, NA, NA, NA",4,34,46,6,10,NA,"1, 2, 3, 4, 1690, 1441, 1653, 1494, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",18,"MOSTLY_SUNNY",11,3,1,0,1,2,0,6,2,3,1,0,4,0
