"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"West Coast Eagles Vs St Kilda",2014-04-05 08:40:00,"CONCLUDED","CD_M20140140305","CD_V70","2014-04-05T08:40:00","CD_T150","CD_T130","CD_R201401403","2014-04-05T16:40:00","WCE V STK","#AFLEaglesSaints","West Coast Eagles",NA,"CD_T150","WCE","Eagles","St Kilda",NA,"CD_T130","STK","Saints","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140305",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",0,33,83,12,11,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",0,0,58,8,10,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny. Warm.",26,"SUNNY",12,3,7,1,0,0,0,8,5,5,0,0,0,0
"Collingwood Vs Geelong Cats",2014-04-05 08:40:00,"CONCLUDED","CD_M20140140306","CD_V40","2014-04-05T08:40:00","CD_T40","CD_T70","CD_R201401403","2014-04-05T19:40:00","COLL V GEEL","#AFLPiesCats","Collingwood",NA,"CD_T40","COLL","Magpies","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140306",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",4,0,76,11,10,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,87,12,15,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Scattered Clouds. Mild.",22,"MOSTLY_SUNNY",11,2,4,0,0,4,0,12,4,9,0,0,2,0
"GWS Giants Vs Melbourne",2014-04-06 03:10:00,"CONCLUDED","CD_M20140140307","CD_V43","2014-04-06T03:10:00","CD_T1010","CD_T90","CD_R201401403","2014-04-06T13:10:00","GWS V MELB","#AFLGiantsDees","GWS Giants",NA,"CD_T1010","GWS","Giants","Melbourne",NA,"CD_T90","MELB","Demons","Sydney","GIANTS Stadium","NSW","Australia/Sydney","CD_V43","GS",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140307",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",7,38,79,10,19,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,47,7,5,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy with scattered showers.",20,"MOSTLY_SUNNY",10,8,3,0,0,7,1,7,2,1,0,0,2,0
"North Melbourne Vs Port Adelaide",2014-04-06 06:10:00,"CONCLUDED","CD_M20140140308","CD_V190","2014-04-06T06:10:00","CD_T100","CD_T110","CD_R201401403","2014-04-06T16:10:00","NMFC V PORT","#AFLNorthPower","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Port Adelaide",NA,"CD_T110","PORT","Power","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140308",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,8,97,14,13,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",1,0,90,13,12,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",22,"MOSTLY_SUNNY",14,4,3,1,2,1,2,13,4,3,2,2,1,0
"Essendon Vs Carlton",2014-04-06 09:10:00,"CONCLUDED","CD_M20140140309","CD_V40","2014-04-06T09:10:00","CD_T50","CD_T30","CD_R201401403","2014-04-06T19:10:00","ESS V CARL","#AFLDonsBlues","Essendon",NA,"CD_T50","ESS","Bombers","Carlton",NA,"CD_T30","CARL","Blues","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140309",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",4,118,138,21,12,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,57,8,9,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",22,"CLEAR_NIGHT",21,4,2,0,0,4,2,8,2,3,2,0,2,0
"Richmond Vs Collingwood",2014-04-11 09:50:00,"CONCLUDED","CD_M20140140401","CD_V40","2014-04-11T09:50:00","CD_T120","CD_T40","CD_R201401404","2014-04-11T19:50:00","RICH V COLL","#AFLTigersPies","Richmond",NA,"CD_T120","RICH","Tigers","Collingwood",NA,"CD_T40","COLL","Magpies","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140401",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",5,0,72,10,12,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,110,16,14,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy. Scattered showers.",17,"RAIN",10,1,5,1,0,5,0,16,5,6,0,1,2,0
"Carlton Vs Melbourne",2014-04-12 03:45:00,"CONCLUDED","CD_M20140140402","CD_V40","2014-04-12T03:45:00","CD_T30","CD_T90","CD_R201401404","2014-04-12T13:45:00","CARL V MELB","#AFLBluesDees","Carlton",NA,"CD_T30","CARL","Blues","Melbourne",NA,"CD_T90","MELB","Demons","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140402",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",3,0,58,7,16,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,83,81,12,9,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly Sunny. Mild.",20,"OVERCAST",7,6,7,0,0,3,0,12,4,2,0,0,2,1
"Port Adelaide Vs Brisbane Lions",2014-04-12 04:10:00,"CONCLUDED","CD_M20140140403","CD_V6","2014-04-12T04:10:00","CD_T110","CD_T20","CD_R201401404","2014-04-12T13:40:00","PORT V BL","#AFLPowerLions","Port Adelaide",NA,"CD_T110","PORT","Power","Brisbane Lions",NA,"CD_T20","BL","Lions","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140403",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",3,94,159,24,15,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",0,0,46,7,4,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Passing Clouds. Mild.",17,"OVERCAST",24,3,8,0,1,3,0,7,3,1,0,0,0,0
"GWS Giants Vs Western Bulldogs",2014-04-12 06:40:00,"CONCLUDED","CD_M20140140404","CD_V150","2014-04-12T06:40:00","CD_T1010","CD_T140","CD_R201401404","2014-04-12T16:40:00","GWS V WB","#AFLGiantsDogs","GWS Giants",NA,"CD_T1010","GWS","Giants","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Canberra","Manuka Oval","ACT","Australia/Canberra","CD_V150","MO",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140404",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",3,0,83,12,11,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",0,17,110,17,8,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Passing Clouds. Mild.",19,"MOSTLY_SUNNY",12,2,5,0,1,3,0,17,3,2,2,0,0,1
"Geelong Cats Vs West Coast Eagles",2014-04-12 09:40:00,"CONCLUDED","CD_M20140140405","CD_V30","2014-04-12T09:40:00","CD_T70","CD_T150","CD_R201401404","2014-04-12T19:40:00","GEEL V WCE","#AFLCatsEagles","Geelong Cats",NA,"CD_T70","GEEL","Cats","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140405",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",0,109,107,16,11,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",1,0,32,4,8,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Passing Clouds. Mild.",17,"CLEAR_NIGHT",16,3,6,1,1,0,0,4,3,4,0,0,1,0
"Gold Coast Suns Vs Hawthorn",2014-04-12 09:40:00,"CONCLUDED","CD_M20140140406","CD_V81","2014-04-12T09:40:00","CD_T1000","CD_T80","CD_R201401404","2014-04-12T19:40:00","GCFC V HAW","#AFLSunsHawks","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Hawthorn",NA,"CD_T80","HAW","Hawks","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140406",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,0,49,7,7,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",3,108,148,23,10,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",26,"MOSTLY_CLEAR",7,2,3,0,0,2,0,23,4,2,0,0,3,1
"Sydney Swans Vs North Melbourne",2014-04-13 03:10:00,"CONCLUDED","CD_M20140140407","CD_V60","2014-04-13T03:10:00","CD_T160","CD_T100","CD_R201401404","2014-04-13T13:10:00","SYD V NMFC","#AFLSwansNorth","Sydney Swans",NA,"CD_T160","SYD","Swans","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140407",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",5,0,48,6,12,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",5,98,91,13,13,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy with isolated showers.",19,"OVERCAST",6,2,4,0,1,5,0,13,4,1,1,1,5,1
"St Kilda Vs Adelaide Crows",2014-04-13 05:20:00,"CONCLUDED","CD_M20140140408","CD_V190","2014-04-13T05:20:00","CD_T130","CD_T10","CD_R201401404","2014-04-13T15:20:00","STK V ADEL","#AFLSaintsCrows","St Kilda",NA,"CD_T130","STK","Saints","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140408",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,0,50,7,8,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",6,0,136,20,16,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny.",19,"MOSTLY_SUNNY",7,1,5,0,1,1,0,20,2,4,2,2,6,0
"Fremantle Vs Essendon",2014-04-13 06:40:00,"CONCLUDED","CD_M20140140409","CD_V70","2014-04-13T06:40:00","CD_T60","CD_T50","CD_R201401404","2014-04-13T14:40:00","FRE V ESS","#AFLFreoDons","Fremantle",NA,"CD_T60","FRE","Freo","Essendon",NA,"CD_T50","ESS","Bombers","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 4","2014","CD_R201401404","Rd 4","CD_S2014014",4,"CONCLUDED","CD_M20140140409",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",0,79,113,18,5,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,60,9,6,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny with light winds.",32,"MOSTLY_SUNNY",18,3,1,1,0,0,0,9,2,2,0,0,2,0
"Brisbane Lions Vs Richmond",2014-04-17 09:50:00,"CONCLUDED","CD_M20140140501","CD_V20","2014-04-17T09:50:00","CD_T20","CD_T120","CD_R201401405","2014-04-17T19:50:00","BL V RICH","#AFLLionsTigers","Brisbane Lions",NA,"CD_T20","BL","Lions","Richmond",NA,"CD_T120","RICH","Tigers","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140501",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,0,63,9,9,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",5,48,106,15,16,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy. Light winds.",21,"MOSTLY_CLEAR",9,5,3,0,0,1,0,15,2,7,1,1,5,0
"Collingwood Vs North Melbourne",2014-04-19 03:40:00,"CONCLUDED","CD_M20140140502","CD_V40","2014-04-19T03:40:00","CD_T40","CD_T100","CD_R201401405","2014-04-19T13:40:00","COLL V NMFC","#AFLPiesNorth","Collingwood",NA,"CD_T40","COLL","Magpies","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140502",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,104,93,13,15,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",5,0,58,8,10,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Broken Clouds. Cool.",15,"OVERCAST",13,4,10,0,0,1,0,8,1,3,1,0,5,0
"Sydney Swans Vs Fremantle",2014-04-19 06:40:00,"CONCLUDED","CD_M20140140503","CD_V60","2014-04-19T06:40:00","CD_T160","CD_T60","CD_R201401405","2014-04-19T16:40:00","SYD V FRE","#AFLSwansFreo","Sydney Swans",NA,"CD_T160","SYD","Swans","Fremantle",NA,"CD_T60","FRE","Freo","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140503",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,90,92,13,14,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",5,0,75,11,9,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny. Mild.",20,"MOSTLY_SUNNY",13,4,6,1,1,1,1,11,2,1,0,0,5,1
"West Coast Eagles Vs Port Adelaide",2014-04-19 09:40:00,"CONCLUDED","CD_M20140140504","CD_V70","2014-04-19T09:40:00","CD_T150","CD_T110","CD_R201401405","2014-04-19T17:40:00","WCE V PORT","#AFLEaglesPower","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Port Adelaide",NA,"CD_T110","PORT","Power","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140504",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,0,56,7,14,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,34,70,10,10,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny. Warm.",23,"SUNNY",7,4,6,1,1,2,0,10,1,5,0,2,2,0
"Essendon Vs St Kilda",2014-04-19 09:40:00,"CONCLUDED","CD_M20140140505","CD_V190","2014-04-19T09:40:00","CD_T50","CD_T130","CD_R201401405","2014-04-19T19:40:00","ESS V STK","#AFLDonsSaints","Essendon",NA,"CD_T50","ESS","Bombers","St Kilda",NA,"CD_T130","STK","Saints","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140505",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,0,65,9,11,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",7,55,81,11,15,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Passing Clouds. Cool.",14,"ROOF_CLOSED",9,4,5,0,0,2,0,11,2,6,0,0,7,0
"Adelaide Crows Vs GWS Giants",2014-04-20 03:10:00,"CONCLUDED","CD_M20140140506","CD_V6","2014-04-20T03:10:00","CD_T10","CD_T1010","CD_R201401405","2014-04-20T12:40:00","ADEL V GWS","#AFLCrowsGiants","Adelaide Crows",NA,"CD_T10","ADEL","Crows","GWS Giants",NA,"CD_T1010","GWS","Giants","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140506",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,95,137,21,11,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",4,0,72,10,12,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Passing Clouds. Mild.",19,"MOSTLY_SUNNY",21,5,5,0,0,1,0,10,2,4,2,0,4,0
"Melbourne Vs Gold Coast Suns",2014-04-20 05:20:00,"CONCLUDED","CD_M20140140507","CD_V40","2014-04-20T05:20:00","CD_T90","CD_T1000","CD_R201401405","2014-04-20T15:20:00","MELB V GCFC","#AFLDeesSuns","Melbourne",NA,"CD_T90","MELB","Demons","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140507",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,0,78,11,12,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",4,82,86,11,20,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny. Mild.",18,"MOSTLY_SUNNY",11,6,2,2,0,2,0,11,9,6,0,0,4,1
"Western Bulldogs Vs Carlton",2014-04-20 06:40:00,"CONCLUDED","CD_M20140140508","CD_V190","2014-04-20T06:40:00","CD_T140","CD_T30","CD_R201401405","2014-04-20T16:40:00","WB V CARL","#AFLDogsBlues","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Carlton",NA,"CD_T30","CARL","Blues","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140508",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,0,91,13,13,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",1,121,119,18,11,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny. Mild.",18,"ROOF_CLOSED",13,4,7,0,0,2,0,18,5,5,0,0,1,0
"Geelong Cats Vs Hawthorn",2014-04-21 05:20:00,"CONCLUDED","CD_M20140140509","CD_V40","2014-04-21T05:20:00","CD_T70","CD_T80","CD_R201401405","2014-04-21T15:20:00","GEEL V HAW","#AFLCatsHawks","Geelong Cats",NA,"CD_T70","GEEL","Cats","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2014","CD_R201401405","Rd 5","CD_S2014014",5,"CONCLUDED","CD_M20140140509",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",5,17,106,15,16,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",5,0,87,12,15,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy with isloated showers.",18,"OVERCAST",15,5,5,1,0,5,0,12,5,3,0,1,5,1
"Collingwood Vs Essendon",2014-04-25 04:40:00,"CONCLUDED","CD_M20140140601","CD_V40","2014-04-25T04:40:00","CD_T40","CD_T50","CD_R201401406","2014-04-25T14:40:00","COLL V ESS","#AFLPiesDons","Collingwood",NA,"CD_T40","COLL","Magpies","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 6","2014","CD_R201401406","Rd 6","CD_S2014014",6,"CONCLUDED","CD_M20140140601",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",0,56,83,12,11,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",3,0,60,8,12,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny with light winds",18,"MOSTLY_SUNNY",12,5,4,1,0,0,1,8,5,2,0,2,3,0
