"Season","Round","Date","Local.start.time","Venue","Attendance","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","Away.score","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground..","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","group_id"
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Robbie","Tarrant",11859,"25","North Melbourne",11,8,6,0,0,0,2,4,3,0,4,1,1,0,5,13,0,0,7,0,0,83,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Scott","Thompson",11636,"16","North Melbourne",14,10,10,0,1,0,3,5,5,1,2,0,1,0,8,16,3,0,6,2,0,94,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Kayne","Turner",12304,"28","North Melbourne",10,2,8,1,0,0,5,0,6,3,3,3,1,0,9,8,1,0,1,2,0,84,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Ed","Vickers-Willis",12524,"33","North Melbourne",4,1,8,0,0,0,4,0,2,1,4,1,3,0,7,7,0,0,2,0,0,93,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Corey","Wagner",12453,"41","North Melbourne",2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,3,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Jarrad","Waite",1418,"30","North Melbourne",17,8,5,6,2,1,6,1,2,1,0,2,0,3,11,12,1,4,3,1,1,94,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Marley","Williams",12084,"2","North Melbourne",8,2,5,0,0,0,1,5,0,1,4,0,2,0,3,10,0,0,2,0,0,81,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Mason","Wood",12312,"32","North Melbourne",14,10,10,2,3,0,5,0,5,0,4,0,0,1,8,17,3,5,1,0,1,91,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Jack","Ziebell",11724,"7","North Melbourne",16,2,3,1,0,0,5,4,4,7,4,2,0,0,11,6,0,0,3,0,1,87,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Rory","Atkins",12381,"21","Adelaide",10,3,10,1,1,0,2,3,3,0,2,1,1,0,6,15,0,0,0,1,1,85,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Eddie","Betts",4060,"18","Adelaide",9,1,4,3,0,0,2,0,4,1,2,5,0,0,11,3,0,1,3,0,0,88,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Luke","Brown",12106,"16","Adelaide",9,2,4,0,0,0,2,3,2,0,2,0,0,0,6,6,1,0,2,0,0,74,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Charlie","Cameron",12277,"23","Adelaide",9,1,5,2,0,0,1,1,1,0,5,1,2,0,6,6,0,0,0,2,1,85,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Brad","Crouch",12156,"2","Adelaide",12,0,12,0,0,0,5,2,4,2,6,0,3,0,5,20,0,0,0,0,0,69,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Matt","Crouch",12258,"44","Adelaide",12,5,26,0,0,0,4,2,4,7,5,0,1,0,15,23,0,0,0,0,0,81,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Richard","Douglas",2381,"26","Adelaide",17,4,13,2,0,0,4,3,3,5,8,0,3,0,10,21,0,2,1,0,0,80,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Curtly","Hampton",12020,"17","Adelaide",5,0,9,0,0,0,3,0,4,0,2,0,0,0,9,6,0,0,3,0,0,75,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Kyle","Hartigan",6623,"15","Adelaide",9,5,9,0,0,0,1,7,1,0,4,0,2,0,7,10,1,0,6,0,0,89,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Sam","Jacobs",11708,"24","Adelaide",9,4,10,1,0,35,1,3,4,3,3,1,2,0,12,8,2,1,4,0,0,88,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Josh","Jenkins",12074,"4","Adelaide",10,6,3,2,2,2,2,0,6,1,3,1,1,0,3,11,0,3,1,0,0,91,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Jake","Kelly",12335,"8","Adelaide",6,2,6,0,0,0,0,3,0,0,1,0,1,0,2,9,0,0,6,0,0,87,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Riley","Knight",12375,"3","Adelaide",3,0,5,0,0,0,2,1,0,1,2,0,0,0,5,4,0,0,1,0,1,79,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Rory","Laird",12165,"29","Adelaide",11,3,26,0,0,0,2,5,3,5,3,0,0,0,16,23,1,0,1,0,0,89,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Jake","Lever",12351,"6","Adelaide",9,5,4,1,1,0,4,3,3,0,1,2,1,0,9,3,2,0,3,0,0,71,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Tom","Lynch",11865,"27","Adelaide",7,2,3,0,0,0,1,0,2,1,1,2,0,0,5,5,0,1,0,0,0,47,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"David","Mackay",11634,"14","Adelaide",8,2,8,0,0,0,1,1,4,1,2,1,0,0,4,12,0,0,0,2,0,83,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Andy","Otten",11678,"22","Adelaide",7,6,9,0,0,1,5,2,2,1,1,1,0,0,9,6,3,0,2,0,0,85,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Rory","Sloane",11792,"9","Adelaide",9,3,9,0,0,0,4,0,2,4,3,1,2,0,11,9,1,0,2,0,1,83,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Brodie","Smith",11891,"33","Adelaide",9,2,3,0,0,0,1,3,0,1,4,0,0,0,4,8,0,0,5,0,0,88,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Daniel","Talia",11989,"12","Adelaide",11,9,13,0,0,0,2,7,2,1,5,0,1,0,11,12,4,0,12,0,1,95,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1345,"Bellerive Oval",10064,"North Melbourne",10,4,12,6,17,12,22,13,145,"Adelaide",0,0,5,6,9,7,13,8,86,"Taylor","Walker",11713,"13","Adelaide",4,4,3,1,1,0,1,0,2,0,5,0,3,0,2,6,1,1,1,0,1,87,NA,"Ray Chamberlain"," Craig Fleer"," Jacob Mollison",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Taylor","Adams",12066,"13","Collingwood",13,5,14,0,0,0,9,1,4,2,5,2,1,0,13,14,1,0,2,2,0,81,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Tim","Broomhead",12284,"29","Collingwood",1,1,10,0,1,0,2,1,0,0,3,0,0,0,3,7,0,0,0,0,0,74,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Mason","Cox",12428,"46","Collingwood",3,2,1,1,0,5,5,0,0,0,4,0,2,0,2,0,2,1,2,0,0,71,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Jack","Crisp",12061,"25","Collingwood",7,1,12,0,2,0,7,2,2,3,6,0,1,0,6,12,0,0,1,1,0,85,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Jordan","de Goey",12318,"2","Collingwood",11,2,4,2,0,0,1,0,3,0,1,0,1,0,5,11,1,1,1,0,0,85,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Lynden","Dunn",4166,"15","Collingwood",7,8,3,0,0,0,0,3,1,0,1,1,0,0,4,6,2,0,8,0,0,89,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Jamie","Elliott",12083,"5","Collingwood",9,6,5,3,0,0,4,0,3,0,5,2,0,0,7,7,3,3,2,0,0,79,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Alex","Fasolo",11977,"1","Collingwood",7,5,1,1,1,0,1,0,2,0,1,2,0,0,4,5,2,2,0,0,1,82,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Tyson","Goldsack",11568,"6","Collingwood",4,5,7,0,0,0,3,2,2,0,2,0,1,0,3,8,0,0,7,1,0,81,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Levi","Greenwood",11745,"19","Collingwood",10,3,10,0,0,0,4,0,5,6,1,2,0,0,10,9,0,0,1,0,0,73,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Brodie","Grundy",12217,"4","Collingwood",10,1,7,0,0,30,3,1,0,4,7,0,2,0,7,9,0,0,3,1,0,85,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Will","Hoskin-Elliott",12026,"32","Collingwood",7,5,4,0,0,0,3,2,1,2,2,0,1,0,4,8,0,0,4,0,0,81,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Jeremy","Howe",11967,"38","Collingwood",9,8,5,0,0,0,0,3,0,0,3,0,2,0,5,9,2,0,0,0,0,93,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Brayden","Maynard",12371,"37","Collingwood",8,4,3,0,0,0,3,0,2,2,5,1,3,0,4,9,1,0,3,0,0,86,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Darcy","Moore",12372,"30","Collingwood",4,4,2,1,0,0,0,0,1,0,2,0,1,0,2,4,1,1,0,0,0,84,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Scott","Pendlebury",4182,"10","Collingwood",8,2,21,0,0,0,9,1,3,4,4,1,0,0,11,18,0,0,1,0,1,85,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Tom","Phillips",12452,"21","Collingwood",6,2,6,0,1,0,3,0,1,2,1,1,0,0,4,8,0,0,0,0,0,72,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Jackson","Ramsay",12308,"31","Collingwood",9,1,10,0,0,0,3,3,3,3,1,3,0,0,9,8,0,0,1,0,1,74,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Ben","Reid",11589,"20","Collingwood",20,12,5,0,0,0,1,3,4,0,1,3,0,2,7,17,2,0,7,1,1,92,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Steele","Sidebottom",11751,"22","Collingwood",10,1,10,0,1,0,3,0,3,1,1,2,1,0,7,13,0,0,2,1,0,84,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Josh","Smith",12427,"40","Collingwood",16,5,5,0,0,0,1,2,2,0,3,3,0,0,6,17,0,0,2,0,0,85,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Adam","Treloar",12054,"7","Collingwood",7,0,14,0,1,0,8,1,3,6,2,0,0,0,6,14,0,0,0,2,0,81,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Levi","Casboult",12114,"41","Carlton",5,4,3,2,0,11,1,0,2,1,3,1,3,0,5,5,2,2,4,0,0,86,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Patrick","Cripps",12261,"9","Carlton",12,5,13,0,0,0,8,1,1,5,3,0,3,0,13,13,0,0,1,1,0,87,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Charlie","Curnow",12421,"30","Carlton",10,5,4,1,0,0,0,0,3,0,1,2,0,0,3,10,1,1,0,0,1,84,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Ed","Curnow",11883,"35","Carlton",15,4,10,0,0,0,9,3,6,2,5,0,1,0,10,17,0,0,0,0,0,88,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Sam","Docherty",12170,"15","Carlton",16,9,6,0,0,0,4,5,0,0,3,1,1,0,5,16,1,0,1,0,1,91,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Bryce","Gibbs",11535,"4","Carlton",14,7,3,1,1,0,6,1,4,2,1,1,1,0,5,14,0,0,1,0,0,83,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Nick","Graham",12222,"32","Carlton",11,10,8,1,1,0,5,0,2,1,4,1,2,0,5,14,1,3,1,0,0,76,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Sam","Kerridge",12052,"11","Carlton",5,3,4,0,0,0,9,2,1,1,1,0,0,0,4,6,0,0,0,0,0,73,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Matthew","Kreuzer",11645,"8","Carlton",9,1,6,0,1,29,7,0,3,6,2,4,2,0,14,1,1,0,1,0,2,86,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Caleb","Marchbank",12369,"22","Carlton",15,9,6,0,0,0,0,5,1,0,1,0,0,0,8,13,3,0,3,0,0,76,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Marc","Murphy",4148,"3","Carlton",13,4,17,0,0,0,5,0,3,2,3,1,1,0,11,18,0,0,0,0,1,86,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Sam","Petrevski-Seton",12487,"5","Carlton",16,4,5,2,1,0,3,2,2,3,2,1,1,3,10,12,0,1,2,0,1,68,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Lachie","Plowman",12142,"20","Carlton",6,4,4,0,0,0,5,1,0,0,2,1,2,0,4,6,0,0,6,0,0,94,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Sam","Rowe",12157,"17","Carlton",4,2,3,0,0,0,0,3,1,0,0,0,0,0,3,3,1,0,8,0,0,100,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Alex","Silvagni",11810,"44","Carlton",8,5,5,0,0,0,7,4,0,0,4,2,1,0,8,5,3,0,2,0,0,80,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Kade","Simpson",1456,"6","Carlton",21,9,5,1,0,0,1,3,2,2,5,0,3,1,5,19,0,0,0,2,1,91,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Billie","Smedts",12044,"16","Carlton",2,2,5,0,0,0,1,0,1,1,0,0,0,0,3,4,0,0,1,0,0,57,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Dale","Thomas",4152,"39","Carlton",10,9,10,1,0,0,0,0,2,2,2,0,0,0,8,12,2,2,2,2,0,72,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Jacob","Weitering",12402,"23","Carlton",6,2,4,1,0,0,1,1,2,1,2,1,1,0,7,3,0,1,1,0,0,76,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Simon","White",11826,"43","Carlton",7,3,6,0,0,0,1,1,2,0,2,0,0,0,5,8,1,0,4,0,0,89,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Tom","Williamson",12517,"31","Carlton",6,4,5,0,0,0,2,2,1,0,1,0,0,0,2,9,0,0,2,0,0,74,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
2017,"7",2017-05-06,1410,"M.C.G.",70279,"Collingwood",1,3,3,5,7,6,8,8,56,"Carlton",3,4,6,5,11,5,12,7,79,"Matthew","Wright",11929,"46","Carlton",11,3,5,2,1,0,2,1,2,0,3,0,1,0,7,7,0,1,1,0,1,86,NA,"Nick Foot"," Rob Findlay"," Shane McInerney",NA,NA
