"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Gold Coast Suns Vs Carlton",2016-04-09 09:25:00,"CONCLUDED","CD_M20160140306","CD_V81","2016-04-09T09:25:00","CD_T1000","CD_T30","CD_R201601403","2016-04-09T19:25:00","GCFC V CARL","#AFLSunsBlues","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Carlton",NA,"CD_T30","CARL","Blues","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 3","2016","CD_R201601403","Rd 3","CD_S2016014",3,"CONCLUDED","CD_M20160140306",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",4,105,95,13,17,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,2,41,5,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly clear",18,"MOSTLY_SUNNY",13,1,8,2,2,4,0,5,3,5,0,0,3,0
"West Coast Eagles Vs Fremantle",2016-04-09 09:40:00,"CONCLUDED","CD_M20160140304","CD_V70","2016-04-09T09:40:00","CD_T150","CD_T60","CD_R201601403","2016-04-09T17:40:00","WCE V FRE","#AFLEaglesFreo","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Fremantle",NA,"CD_T60","FRE","Freo","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 3","2016","CD_R201601403","Rd 3","CD_S2016014",3,"CONCLUDED","CD_M20160140304",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",4,64,92,12,20,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,45,59,8,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two Possible storm",18,"THUNDERSTORMS",12,6,7,2,1,4,0,8,4,4,2,0,1,0
"North Melbourne Vs Melbourne",2016-04-10 03:10:00,"CONCLUDED","CD_M20160140307","CD_V2","2016-04-10T03:10:00","CD_T100","CD_T90","CD_R201601403","2016-04-10T13:10:00","NMFC V MELB","#AFLNorthDees","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne",NA,"CD_T90","MELB","Demons","Hobart","Blundstone Arena","TAS","Australia/Hobart","CD_V2","BA",NA,NA,NA,NA,"Round 3","2016","CD_R201601403","Rd 3","CD_S2016014",3,"CONCLUDED","CD_M20160140307",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,93,136,21,10,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,40,131,20,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two Windy",19,"RAIN",21,6,3,0,0,1,0,20,4,2,0,1,3,1
"Western Bulldogs Vs Hawthorn",2016-04-10 05:20:00,"CONCLUDED","CD_M20160140309","CD_V190","2016-04-10T05:20:00","CD_T140","CD_T80","CD_R201601403","2016-04-10T15:20:00","WB V HAW","#AFLDogsHawks","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2016","CD_R201601403","Rd 3","CD_S2016014",3,"CONCLUDED","CD_M20160140309",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,47,90,13,12,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,72,93,14,9,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",18,"OVERCAST",13,6,3,0,1,2,0,14,3,3,1,1,1,0
"Geelong Cats Vs Brisbane Lions",2016-04-10 06:40:00,"CONCLUDED","CD_M20160140308","CD_V30","2016-04-10T06:40:00","CD_T70","CD_T20","CD_R201601403","2016-04-10T16:40:00","GEEL V BL","#AFLCatsLions","Geelong Cats",NA,"CD_T70","GEEL","Cats","Brisbane Lions",NA,"CD_T20","BL","Lions","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 3","2016","CD_R201601403","Rd 3","CD_S2016014",3,"CONCLUDED","CD_M20160140308",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,122,125,18,17,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,0,56,7,14,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",18,"OVERCAST",18,5,9,0,0,3,0,7,2,8,1,0,2,1
"West Coast Eagles Vs Richmond",2016-04-15 10:10:00,"CONCLUDED","CD_M20160140401","CD_V70","2016-04-15T10:10:00","CD_T150","CD_T120","CD_R201601404","2016-04-15T18:10:00","WCE V RICH","#AFLEaglesTigers","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Richmond",NA,"CD_T120","RICH","Tigers","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140401",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",4,113,125,18,17,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",0,4,57,9,3,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",18,6,6,0,1,4,0,9,0,2,0,0,0,1
"Essendon Vs Geelong Cats",2016-04-16 03:45:00,"CONCLUDED","CD_M20160140405","CD_V40","2016-04-16T03:45:00","CD_T50","CD_T70","CD_R201601404","2016-04-16T13:45:00","ESS V GEEL","#AFLDonsCats","Essendon",NA,"CD_T50","ESS","Bombers","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140405",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,16,42,6,6,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",4,85,72,9,18,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two",19,"RAIN",6,3,2,0,0,1,0,9,7,4,0,1,4,2
"Hawthorn Vs St Kilda",2016-04-16 04:10:00,"CONCLUDED","CD_M20160140402","CD_V200","2016-04-16T04:10:00","CD_T80","CD_T130","CD_R201601404","2016-04-16T14:10:00","HAW V STK","#AFLHawksSaints","Hawthorn",NA,"CD_T80","HAW","Hawks","St Kilda",NA,"CD_T130","STK","Saints","Launceston","University of Tasmania Stadium","TAS","Australia/Hobart","CD_V200","UTAS",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140402",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,82,87,13,9,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",0,28,84,13,6,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",19,"MOSTLY_SUNNY",13,5,3,0,0,1,0,13,2,3,0,1,0,0
"Brisbane Lions Vs Gold Coast Suns",2016-04-16 06:35:00,"CONCLUDED","CD_M20160140403","CD_V20","2016-04-16T06:35:00","CD_T20","CD_T1000","CD_R201601404","2016-04-16T16:35:00","BL V GCFC","#AFLLionsSuns","Brisbane Lions",NA,"CD_T20","BL","Lions","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140403",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",6,38,107,14,23,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,82,94,14,10,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",18,"RAIN",14,7,8,1,1,6,0,14,4,4,0,0,1,1
"Carlton Vs Western Bulldogs",2016-04-16 09:25:00,"CONCLUDED","CD_M20160140406","CD_V190","2016-04-16T09:25:00","CD_T30","CD_T140","CD_R201601404","2016-04-16T19:25:00","CARL V WB","#AFLBluesDogs","Carlton",NA,"CD_T30","CARL","Blues","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140406",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,0,49,7,7,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,114,85,13,7,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",18,"OVERCAST",7,5,0,0,0,2,0,13,0,3,0,2,2,0
"Adelaide Crows Vs Sydney Swans",2016-04-16 09:40:00,"CONCLUDED","CD_M20160140404","CD_V6","2016-04-16T09:40:00","CD_T10","CD_T160","CD_R201601404","2016-04-16T19:10:00","ADEL V SYD","#AFLCrowsSwans","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Sydney Swans",NA,"CD_T160","SYD","Swans","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140404",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",6,77,113,16,17,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",4,43,103,15,13,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",16,2,7,1,1,6,0,15,2,4,2,1,4,0
"GWS Giants Vs Port Adelaide",2016-04-17 03:10:00,"CONCLUDED","CD_M20160140407","CD_V150","2016-04-17T03:10:00","CD_T1010","CD_T110","CD_R201601404","2016-04-17T13:10:00","GWS V PORT","#AFLGiantsPower","GWS Giants",NA,"CD_T1010","GWS","Giants","Port Adelaide",NA,"CD_T110","PORT","Power","Canberra","Manuka Oval","ACT","Australia/Canberra","CD_V150","MO",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140407",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",4,122,151,22,19,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,0,65,9,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",20,"RAIN",22,5,9,0,1,4,0,9,1,4,2,1,3,0
"Collingwood Vs Melbourne",2016-04-17 05:20:00,"CONCLUDED","CD_M20160140409","CD_V40","2016-04-17T05:20:00","CD_T40","CD_T90","CD_R201601404","2016-04-17T15:20:00","COLL V MELB","#AFLPiesDees","Collingwood",NA,"CD_T40","COLL","Magpies","Melbourne",NA,"CD_T90","MELB","Demons","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140409",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",5,0,67,9,13,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",0,112,102,16,6,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",9,3,2,1,1,5,1,16,2,4,0,0,0,0
"North Melbourne Vs Fremantle",2016-04-17 06:40:00,"CONCLUDED","CD_M20160140408","CD_V190","2016-04-17T06:40:00","CD_T100","CD_T60","CD_R201601404","2016-04-17T16:40:00","NMFC V FRE","#AFLNorthFreo","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Fremantle",NA,"CD_T60","FRE","Freo","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2016","CD_R201601404","Rd 4","CD_S2016014",4,"CONCLUDED","CD_M20160140408",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",4,105,132,20,12,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",5,8,101,14,17,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",20,3,2,2,1,4,0,14,6,4,0,2,5,0
"Hawthorn Vs Adelaide Crows",2016-04-22 09:50:00,"CONCLUDED","CD_M20160140501","CD_V40","2016-04-22T09:50:00","CD_T80","CD_T10","CD_R201601405","2016-04-22T19:50:00","HAW V ADEL","#AFLHawksCrows","Hawthorn",NA,"CD_T80","HAW","Hawks","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140501",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,43,112,17,10,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,76,109,17,7,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly cloudy",18,"OVERCAST",17,4,4,0,0,2,0,17,3,1,0,2,1,0
"Sydney Swans Vs West Coast Eagles",2016-04-23 03:45:00,"CONCLUDED","CD_M20160140502","CD_V60","2016-04-23T03:45:00","CD_T160","CD_T150","CD_R201601405","2016-04-23T13:45:00","SYD V WCE","#AFLSwansEagles","Sydney Swans",NA,"CD_T160","SYD","Swans","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140502",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",5,68,88,12,16,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",4,38,49,7,7,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two",21,"RAIN",12,6,3,0,2,5,0,7,0,2,1,0,4,0
"Gold Coast Suns Vs North Melbourne",2016-04-23 06:35:00,"CONCLUDED","CD_M20160140503","CD_V81","2016-04-23T06:35:00","CD_T1000","CD_T100","CD_R201601405","2016-04-23T16:35:00","GCFC V NMFC","#AFLSunsNorth","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140503",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",6,0,81,11,15,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,118,119,18,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Windy Partly cloudy",18,"WINDY",11,2,5,1,1,6,0,18,6,2,1,1,1,0
"Western Bulldogs Vs Brisbane Lions",2016-04-23 09:25:00,"CONCLUDED","CD_M20160140504","CD_V190","2016-04-23T09:25:00","CD_T140","CD_T20","CD_R201601405","2016-04-23T19:25:00","WB V BL","#AFLDogsLions","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Brisbane Lions",NA,"CD_T20","BL","Lions","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140504",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,92,120,17,18,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,21,67,10,7,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",17,7,8,0,0,3,0,10,2,2,0,0,3,0
"Port Adelaide Vs Geelong Cats",2016-04-23 09:45:00,"CONCLUDED","CD_M20160140505","CD_V6","2016-04-23T09:45:00","CD_T110","CD_T70","CD_R201601405","2016-04-23T19:15:00","PORT V GEEL","#AFLPowerCats","Port Adelaide",NA,"CD_T110","PORT","Power","Geelong Cats",NA,"CD_T70","GEEL","Cats","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140505",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",5,55,59,8,11,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,64,107,16,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",8,3,2,0,1,5,0,16,4,3,0,1,3,0
"St Kilda Vs GWS Giants",2016-04-24 03:10:00,"CONCLUDED","CD_M20160140506","CD_V190","2016-04-24T03:10:00","CD_T130","CD_T1010","CD_R201601405","2016-04-24T13:10:00","STK V GWS","#AFLSaintsGiants","St Kilda",NA,"CD_T130","STK","Saints","GWS Giants",NA,"CD_T1010","GWS","Giants","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140506",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,0,79,12,7,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,118,126,19,12,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",21,"MOSTLY_SUNNY",12,2,2,1,1,1,0,19,4,6,1,0,1,0
"Fremantle Vs Carlton",2016-04-24 06:15:00,"CONCLUDED","CD_M20160140507","CD_V70","2016-04-24T06:15:00","CD_T60","CD_T30","CD_R201601405","2016-04-24T14:15:00","FRE V CARL","#AFLFreoBlues","Fremantle",NA,"CD_T60","FRE","Freo","Carlton",NA,"CD_T30","CARL","Blues","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140507",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,43,68,9,14,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,60,72,10,12,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower developing",27,"RAIN",9,4,4,2,0,2,2,10,5,6,0,0,1,0
"Melbourne Vs Richmond",2016-04-24 09:10:00,"CONCLUDED","CD_M20160140508","CD_V40","2016-04-24T09:10:00","CD_T90","CD_T120","CD_R201601405","2016-04-24T19:10:00","MELB V RICH","#AFLDeesTigers","Melbourne",NA,"CD_T90","MELB","Demons","Richmond",NA,"CD_T120","RICH","Tigers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140508",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,128,129,20,9,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",4,1,96,14,12,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",20,0,4,0,2,2,1,14,3,4,1,0,4,0
"Collingwood Vs Essendon",2016-04-25 05:20:00,"CONCLUDED","CD_M20160140509","CD_V40","2016-04-25T05:20:00","CD_T40","CD_T50","CD_R201601405","2016-04-25T15:20:00","COLL V ESS","#AFLPiesDons","Collingwood",NA,"CD_T40","COLL","Magpies","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2016","CD_R201601405","Rd 5","CD_S2016014",5,"CONCLUDED","CD_M20160140509",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,121,142,22,10,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",0,0,73,11,7,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",22,3,5,1,0,1,0,11,2,5,0,0,0,0
"North Melbourne Vs Western Bulldogs",2016-04-29 09:50:00,"CONCLUDED","CD_M20160140601","CD_V190","2016-04-29T09:50:00","CD_T100","CD_T140","CD_R201601406","2016-04-29T19:50:00","NMFC V WB","#AFLNorthDogs","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140601",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",0,105,61,9,7,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,5,45,6,9,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",18,"RAIN",9,3,4,0,0,0,0,6,5,3,0,0,1,0
