"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Sydney Swans Vs GWS Giants",2018-04-07 09:25:00,"CONCLUDED","CD_M20180140305","CD_V60","2018-04-07T09:25:00","CD_T160","CD_T1010","CD_R201801403","2018-04-07T19:25:00","SYD V GWS","#AFLSwansGiants","Sydney Swans",NA,"CD_T160","SYD","Swans","GWS Giants",NA,"CD_T1010","GWS","Giants","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140305",NA,NA,"2018-04-07T12:20:48.109+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,77,103,16,7,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",5,28,87,12,15,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",16,4,2,0,0,1,0,12,3,6,1,0,5,0
"St Kilda Vs Adelaide Crows",2018-04-07 09:25:00,"CONCLUDED","CD_M20180140306","CD_V190","2018-04-07T09:25:00","CD_T130","CD_T10","CD_R201801403","2018-04-07T19:25:00","STK V ADEL","#AFLSaintsCrows","St Kilda",NA,"CD_T130","STK","Saints","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140306",NA,NA,"2018-04-07T12:04:12.470+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,11,55,7,13,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,92,104,15,14,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly clear",18,"MOSTLY_SUNNY",7,4,6,0,0,3,0,15,4,4,1,2,2,1
"Richmond Vs Hawthorn",2018-04-08 03:10:00,"CONCLUDED","CD_M20180140307","CD_V40","2018-04-08T03:10:00","CD_T120","CD_T80","CD_R201801403","2018-04-08T13:10:00","RICH V HAW","#AFLTigersHawks","Richmond",NA,"CD_T120","RICH","Tigers","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140307",NA,NA,"2018-04-08T06:14:54.957+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",5,107,102,15,12,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,5,89,13,11,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",30,"MOSTLY_SUNNY",15,2,4,1,0,5,0,13,5,4,0,0,2,0
"Western Bulldogs Vs Essendon",2018-04-08 05:20:00,"CONCLUDED","CD_M20180140308","CD_V190","2018-04-08T05:20:00","CD_T140","CD_T50","CD_R201801403","2018-04-08T15:20:00","WB V ESS","#AFLDogsDons","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140308",NA,NA,"2018-04-08T08:00:34.470+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,108,104,14,20,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",3,3,83,12,11,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",14,8,6,1,2,3,0,12,3,5,0,0,3,0
"West Coast Eagles Vs Geelong Cats",2018-04-08 06:40:00,"CONCLUDED","CD_M20180140309","CD_V2925","2018-04-08T06:40:00","CD_T150","CD_T70","CD_R201801403","2018-04-08T14:40:00","WCE V GEEL","#AFLEaglesCats","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Geelong Cats",NA,"CD_T70","GEEL","Cats","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140309",NA,NA,"2018-04-08T09:37:24.282+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,91,95,14,11,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,29,80,11,14,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",14,3,6,0,0,1,1,11,5,4,1,1,2,1
"Adelaide Crows Vs Collingwood",2018-04-13 09:50:00,"CONCLUDED","CD_M20180140401","CD_V6","2018-04-13T09:50:00","CD_T10","CD_T40","CD_R201801404","2018-04-13T19:20:00","ADEL V COLL","#AFLCrowsPies","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Collingwood",NA,"CD_T40","COLL","Magpies","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140401",NA,NA,"2018-04-13T12:48:07.566+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,0,58,9,4,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",0,118,106,16,10,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",9,1,2,0,0,1,0,16,3,4,3,0,0,0
"GWS Giants Vs Fremantle",2018-04-14 03:45:00,"CONCLUDED","CD_M20180140402","CD_V150","2018-04-14T03:45:00","CD_T1010","CD_T60","CD_R201801404","2018-04-14T13:45:00","GWS V FRE","#AFLGiantsFreo","GWS Giants",NA,"CD_T1010","GWS","Giants","Fremantle",NA,"CD_T60","FRE","Freo","Canberra","Manuka Oval","ACT","Australia/Canberra","CD_V150","MO",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140402",NA,NA,"2018-04-14T06:30:59.258+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,72,82,11,16,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",5,25,51,7,9,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two Windy",21,"RAIN",11,7,5,1,0,3,0,7,4,0,0,0,5,0
"Richmond Vs Brisbane Lions",2018-04-14 04:10:00,"CONCLUDED","CD_M20180140403","CD_V40","2018-04-14T04:10:00","CD_T120","CD_T20","CD_R201801404","2018-04-14T14:10:00","RICH V BL","#AFLTigersLions","Richmond",NA,"CD_T120","RICH","Tigers","Brisbane Lions",NA,"CD_T20","BL","Lions","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140403",NA,NA,"2018-04-14T06:46:32.662+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",7,96,110,16,14,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",0,2,17,2,5,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers Windy",17,"RAIN",16,4,2,1,0,7,0,2,3,1,0,1,0,0
"Western Bulldogs Vs Sydney Swans",2018-04-14 06:35:00,"CONCLUDED","CD_M20180140404","CD_V190","2018-04-14T06:35:00","CD_T140","CD_T160","CD_R201801404","2018-04-14T16:35:00","WB V SYD","#AFLDogsSwans","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Sydney Swans",NA,"CD_T160","SYD","Swans","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140404",NA,NA,"2018-04-14T09:27:39.811+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,53,79,11,13,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",0,51,86,13,8,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two Wind easing",18,"RAIN",11,7,3,0,0,3,0,13,2,3,0,3,0,0
"North Melbourne Vs Carlton",2018-04-14 09:25:00,"CONCLUDED","CD_M20180140405","CD_V2","2018-04-14T09:25:00","CD_T100","CD_T30","CD_R201801404","2018-04-14T19:25:00","NMFC V CARL","#AFLNorthBlues","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Carlton",NA,"CD_T30","CARL","Blues","Hobart","Blundstone Arena","TAS","Australia/Hobart","CD_V2","BA",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140405",NA,NA,"2018-04-14T12:06:16.163+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,98,116,18,8,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",3,5,30,4,6,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower Windy",18,"RAIN",18,5,0,1,1,1,0,4,1,2,0,0,3,0
"West Coast Eagles Vs Gold Coast Suns",2018-04-14 10:10:00,"CONCLUDED","CD_M20180140406","CD_V2925","2018-04-14T10:10:00","CD_T150","CD_T1000","CD_R201801404","2018-04-14T18:10:00","WCE V GCFC","#AFLEaglesSuns","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140406",NA,NA,"2018-04-14T12:54:27.651+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,111,139,21,13,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,0,59,9,5,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",21,5,5,0,0,3,0,9,2,2,0,0,1,0
"Essendon Vs Port Adelaide",2018-04-15 03:10:00,"CONCLUDED","CD_M20180140407","CD_V190","2018-04-15T03:10:00","CD_T50","CD_T110","CD_R201801404","2018-04-15T13:10:00","ESS V PORT","#AFLDonsPower","Essendon",NA,"CD_T50","ESS","Bombers","Port Adelaide",NA,"CD_T110","PORT","Power","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140407",NA,NA,"2018-04-15T05:58:53.260+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,119,106,16,10,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,0,84,12,12,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two",19,"RAIN",16,5,3,0,1,1,0,12,4,5,0,1,2,0
"Hawthorn Vs Melbourne",2018-04-15 05:20:00,"CONCLUDED","CD_M20180140408","CD_V40","2018-04-15T05:20:00","CD_T80","CD_T90","CD_R201801404","2018-04-15T15:20:00","HAW V MELB","#AFLHawksDees","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne",NA,"CD_T90","MELB","Demons","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140408",NA,NA,"2018-04-15T08:27:05.148+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",2,78,115,18,7,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,42,48,6,12,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",18,"OVERCAST",18,4,1,0,0,2,0,6,5,4,2,0,1,0
"Geelong Cats Vs St Kilda",2018-04-15 06:40:00,"CONCLUDED","CD_M20180140409","CD_V30","2018-04-15T06:40:00","CD_T70","CD_T130","CD_R201801404","2018-04-15T16:40:00","GEEL V STK","#AFLCatsSaints","Geelong Cats",NA,"CD_T70","GEEL","Cats","St Kilda",NA,"CD_T130","STK","Saints","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 4","2018","CD_R201801404","Rd 4","CD_S2018014",4,"CONCLUDED","CD_M20180140409",NA,NA,"2018-04-15T09:27:16.719+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",2,113,103,15,13,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",0,0,56,7,14,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",18,"OVERCAST",15,3,5,1,2,2,0,7,5,9,0,0,0,0
"Sydney Swans Vs Adelaide Crows",2018-04-20 09:50:00,"CONCLUDED","CD_M20180140501","CD_V60","2018-04-20T09:50:00","CD_T160","CD_T10","CD_R201801405","2018-04-20T19:50:00","SYD V ADEL","#AFLSwansCrows","Sydney Swans",NA,"CD_T160","SYD","Swans","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140501",NA,NA,"2018-04-20T12:35:51.169+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",2,1,75,10,15,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",3,112,85,12,13,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",10,5,3,1,2,2,2,12,3,5,1,0,3,1
"St Kilda Vs GWS Giants",2018-04-21 03:45:00,"CONCLUDED","CD_M20180140502","CD_V190","2018-04-21T03:45:00","CD_T130","CD_T1010","CD_R201801405","2018-04-21T13:45:00","STK V GWS","#AFLSaintsGiants","St Kilda",NA,"CD_T130","STK","Saints","GWS Giants",NA,"CD_T1010","GWS","Giants","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140502",NA,NA,"2018-04-21T06:30:20.334+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,22,73,10,13,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",5,84,73,9,19,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Morning fog clearing",23,"OVERCAST",10,5,5,1,1,1,0,9,7,5,0,1,5,1
"Carlton Vs West Coast Eagles",2018-04-21 06:35:00,"CONCLUDED","CD_M20180140503","CD_V40","2018-04-21T06:35:00","CD_T30","CD_T150","CD_R201801405","2018-04-21T16:35:00","CARL V WCE","#AFLBluesEagles","Carlton",NA,"CD_T30","CARL","Blues","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140503",NA,NA,"2018-04-21T09:22:58.198+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",4,14,69,10,9,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",4,91,79,10,19,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Hazy",18,"OVERCAST",10,2,3,0,0,4,0,10,8,4,0,1,4,2
"Port Adelaide Vs Geelong Cats",2018-04-21 09:40:00,"CONCLUDED","CD_M20180140504","CD_V6","2018-04-21T09:40:00","CD_T110","CD_T70","CD_R201801405","2018-04-21T19:10:00","PORT V GEEL","#AFLPowerCats","Port Adelaide",NA,"CD_T110","PORT","Power","Geelong Cats",NA,"CD_T70","GEEL","Cats","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140504",NA,NA,"2018-04-21T12:47:43.315+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",0,13,50,7,8,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,106,84,12,12,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",7,3,3,1,0,0,1,12,3,4,2,1,2,0
"Fremantle Vs Western Bulldogs",2018-04-21 10:15:00,"CONCLUDED","CD_M20180140505","CD_V2925","2018-04-21T10:15:00","CD_T60","CD_T140","CD_R201801405","2018-04-21T18:15:00","FRE V WB","#AFLFreoDogs","Fremantle",NA,"CD_T60","FRE","Freo","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140505",NA,NA,"2018-04-21T13:04:54.344+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,101,108,16,12,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,3,54,8,6,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",16,5,4,0,0,3,0,8,3,2,0,0,1,0
"North Melbourne Vs Hawthorn",2018-04-22 05:20:00,"CONCLUDED","CD_M20180140506","CD_V190","2018-04-22T05:20:00","CD_T100","CD_T80","CD_R201801405","2018-04-22T15:20:00","NMFC V HAW","#AFLNorthHawks","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140506",NA,NA,"2018-04-22T08:10:20.077+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,118,98,14,14,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",0,0,70,11,4,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Hazy",18,"OVERCAST",14,4,9,0,0,1,0,11,2,1,0,0,0,1
"Brisbane Lions Vs Gold Coast Suns",2018-04-22 06:45:00,"CONCLUDED","CD_M20180140507","CD_V20","2018-04-22T06:45:00","CD_T20","CD_T1000","CD_R201801405","2018-04-22T16:45:00","BL V GCFC","#AFLLionsSuns","Brisbane Lions",NA,"CD_T20","BL","Lions","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140507",NA,NA,"2018-04-22T09:40:12.190+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",0,4,71,10,11,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",3,100,76,11,10,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",18,"RAIN",10,5,3,1,1,0,1,11,3,2,0,1,3,1
"Melbourne Vs Richmond",2018-04-24 09:25:00,"CONCLUDED","CD_M20180140508","CD_V40","2018-04-24T09:25:00","CD_T90","CD_T120","CD_R201801405","2018-04-24T19:25:00","MELB V RICH","#AFLDeesTigers","Melbourne",NA,"CD_T90","MELB","Demons","Richmond",NA,"CD_T120","RICH","Tigers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140508",NA,NA,"2018-04-24T12:11:06.679+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",2,19,56,8,8,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,97,102,15,12,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",25,"OVERCAST",8,0,3,2,0,2,1,15,7,2,0,1,2,0
"Collingwood Vs Essendon",2018-04-25 05:20:00,"CONCLUDED","CD_M20180140509","CD_V40","2018-04-25T05:20:00","CD_T40","CD_T50","CD_R201801405","2018-04-25T15:20:00","COLL V ESS","#AFLPiesDons","Collingwood",NA,"CD_T40","COLL","Magpies","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2018","CD_R201801405","Rd 5","CD_S2018014",5,"CONCLUDED","CD_M20180140509",NA,NA,"2018-04-25T08:03:53.914+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,95,101,14,17,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,16,52,7,10,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible morning drizzle",21,"RAIN",14,4,5,2,3,3,0,7,4,5,0,0,1,0
