"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Port Adelaide Vs Adelaide Crows",2017-04-08 09:40:00,"CONCLUDED","CD_M20170140305","CD_V6","2017-04-08T09:40:00","CD_T110","CD_T10","CD_R201701403","2017-04-08T19:10:00","PORT V ADEL","#AFLPowerCrows","Port Adelaide",NA,"CD_T110","PORT","Power","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 3","2017","CD_R201701403","Rd 3","CD_S2017014",3,"CONCLUDED","CD_M20170140305",NA,NA,"2017-04-08T12:37:31.601+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",2,42,83,12,11,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",1,71,100,15,10,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",12,3,4,1,1,2,0,15,2,7,0,0,1,0
"Fremantle Vs Western Bulldogs",2017-04-08 09:40:00,"CONCLUDED","CD_M20170140306","CD_V70","2017-04-08T09:40:00","CD_T60","CD_T140","CD_R201701403","2017-04-08T17:40:00","FRE V WB","#AFLFreoDogs","Fremantle",NA,"CD_T60","FRE","Freo","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 3","2017","CD_R201701403","Rd 3","CD_S2017014",3,"CONCLUDED","CD_M20170140306",NA,NA,"2017-04-08T12:26:32.643+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",3,80,89,13,11,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",1,25,73,10,13,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",13,4,4,0,0,3,0,10,3,8,0,1,1,0
"St Kilda Vs Brisbane Lions",2017-04-09 03:10:00,"CONCLUDED","CD_M20170140307","CD_V190","2017-04-09T03:10:00","CD_T130","CD_T20","CD_R201701403","2017-04-09T13:10:00","STK V BL","#AFLSaintsLions","St Kilda",NA,"CD_T130","STK","Saints","Brisbane Lions",NA,"CD_T20","BL","Lions","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2017","CD_R201701403","Rd 3","CD_S2017014",3,"CONCLUDED","CD_M20170140307",NA,NA,"2017-04-09T06:03:48.107+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",2,110,107,14,23,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",2,5,76,11,10,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Rain increasing Becoming windy",19,"RAIN",14,7,9,2,1,2,2,11,1,6,0,0,2,1
"Carlton Vs Essendon",2017-04-09 05:20:00,"CONCLUDED","CD_M20170140308","CD_V40","2017-04-09T05:20:00","CD_T30","CD_T50","CD_R201701403","2017-04-09T15:20:00","CARL V ESS","#AFLBluesDons","Carlton",NA,"CD_T30","CARL","Blues","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2017","CD_R201701403","Rd 3","CD_S2017014",3,"CONCLUDED","CD_M20170140308",NA,NA,"2017-04-09T08:29:56.744+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",5,62,57,7,15,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",1,31,42,6,6,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Heavy rain",18,"RAIN",7,2,5,0,2,5,1,6,1,3,1,0,1,0
"Gold Coast Suns Vs Hawthorn",2017-04-09 06:40:00,"CONCLUDED","CD_M20170140309","CD_V81","2017-04-09T06:40:00","CD_T1000","CD_T80","CD_R201701403","2017-04-09T16:40:00","GCFC V HAW","#AFLSunsHawks","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Hawthorn",NA,"CD_T80","HAW","Hawks","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 3","2017","CD_R201701403","Rd 3","CD_S2017014",3,"CONCLUDED","CD_M20170140309",NA,NA,"2017-04-09T09:41:39.730+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",3,117,139,21,13,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",1,0,53,7,11,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly clear",18,"MOSTLY_SUNNY",21,2,7,0,1,3,0,7,3,5,0,0,1,2
"West Coast Eagles Vs Sydney Swans",2017-04-13 10:10:00,"CONCLUDED","CD_M20170140401","CD_V70","2017-04-13T10:10:00","CD_T150","CD_T160","CD_R201701404","2017-04-13T18:10:00","WCE V SYD","#AFLEaglesSwans","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Sydney Swans",NA,"CD_T160","SYD","Swans","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140401",NA,NA,"2017-04-13T13:00:24.582+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",1,109,91,13,13,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",2,5,65,10,5,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",13,4,8,0,0,1,0,10,1,1,0,1,2,0
"North Melbourne Vs Western Bulldogs",2017-04-14 06:20:00,"CONCLUDED","CD_M20170140402","CD_V190","2017-04-14T06:20:00","CD_T100","CD_T140","CD_R201701404","2017-04-14T16:20:00","NMFC V WB","#AFLNorthDogs","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140402",NA,NA,"2017-04-14T09:06:39.737+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",3,72,86,12,14,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",4,35,89,12,17,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",18,"OVERCAST",12,3,5,1,2,3,0,12,5,7,0,1,4,0
"Melbourne Vs Fremantle",2017-04-15 03:45:00,"CONCLUDED","CD_M20170140403","CD_V40","2017-04-15T03:45:00","CD_T90","CD_T60","CD_R201701404","2017-04-15T13:45:00","MELB V FRE","#AFLDeesFreo","Melbourne",NA,"CD_T90","MELB","Demons","Fremantle",NA,"CD_T60","FRE","Freo","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140403",NA,NA,"2017-04-15T06:36:48.312+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",2,49,104,15,14,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",2,65,106,16,10,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",20,"MOSTLY_SUNNY",15,8,2,0,2,2,0,16,5,3,0,0,2,0
"GWS Giants Vs Port Adelaide",2017-04-15 06:35:00,"CONCLUDED","CD_M20170140404","CD_V150","2017-04-15T06:35:00","CD_T1010","CD_T110","CD_R201701404","2017-04-15T16:35:00","GWS V PORT","#AFLGiantsPower","GWS Giants",NA,"CD_T1010","GWS","Giants","Port Adelaide",NA,"CD_T110","PORT","Power","Canberra","Manuka Oval","ACT","Australia/Canberra","CD_V150","MO",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140404",NA,NA,"2017-04-15T09:30:48.441+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",3,77,112,16,16,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",3,33,81,11,15,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",16,4,6,1,1,3,1,11,2,9,1,0,3,0
"Carlton Vs Gold Coast Suns",2017-04-15 09:25:00,"CONCLUDED","CD_M20170140405","CD_V190","2017-04-15T09:25:00","CD_T30","CD_T1000","CD_R201701404","2017-04-15T19:25:00","CARL V GCFC","#AFLBluesSuns","Carlton",NA,"CD_T30","CARL","Blues","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140405",NA,NA,"2017-04-15T12:07:55.337+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",1,26,82,12,10,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",0,65,108,17,6,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",12,3,4,1,0,1,1,17,1,4,0,0,0,1
"Adelaide Crows Vs Essendon",2017-04-15 09:40:00,"CONCLUDED","CD_M20170140406","CD_V6","2017-04-15T09:40:00","CD_T10","CD_T50","CD_R201701404","2017-04-15T19:10:00","ADEL V ESS","#AFLCrowsDons","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Essendon",NA,"CD_T50","ESS","Bombers","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140406",NA,NA,"2017-04-15T12:49:23.721+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",1,124,153,24,9,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",4,0,88,13,10,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",24,5,3,0,0,1,0,13,1,4,1,0,4,0
"Collingwood Vs St Kilda",2017-04-16 05:20:00,"CONCLUDED","CD_M20170140407","CD_V190","2017-04-16T05:20:00","CD_T40","CD_T130","CD_R201701404","2017-04-16T15:20:00","COLL V STK","#AFLPiesSaints","Collingwood",NA,"CD_T40","COLL","Magpies","St Kilda",NA,"CD_T130","STK","Saints","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140407",NA,NA,"2017-04-16T08:01:39.379+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",1,43,55,7,13,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",2,57,69,9,15,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",7,4,6,1,1,1,0,9,7,5,1,0,2,0
"Brisbane Lions Vs Richmond",2017-04-16 06:40:00,"CONCLUDED","CD_M20170140408","CD_V20","2017-04-16T06:40:00","CD_T20","CD_T120","CD_R201701404","2017-04-16T16:40:00","BL V RICH","#AFLLionsTigers","Brisbane Lions",NA,"CD_T20","BL","Lions","Richmond",NA,"CD_T120","RICH","Tigers","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140408",NA,NA,"2017-04-16T09:23:34.126+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",0,3,67,10,7,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",6,110,119,17,17,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",10,4,3,0,0,0,0,17,6,3,0,1,6,1
"Hawthorn Vs Geelong Cats",2017-04-17 05:20:00,"CONCLUDED","CD_M20170140409","CD_V40","2017-04-17T05:20:00","CD_T80","CD_T70","CD_R201701404","2017-04-17T15:20:00","HAW V GEEL","#AFLHawksCats","Hawthorn",NA,"CD_T80","HAW","Hawks","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2017","CD_R201701404","Rd 4","CD_S2017014",4,"CONCLUDED","CD_M20170140409",NA,NA,"2017-04-17T08:10:17.667+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",3,0,48,6,12,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",0,120,134,20,14,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",6,3,5,0,0,3,1,20,8,5,0,0,0,1
"Port Adelaide Vs Carlton",2017-04-21 09:50:00,"CONCLUDED","CD_M20170140501","CD_V6","2017-04-21T09:50:00","CD_T110","CD_T30","CD_R201701405","2017-04-21T19:20:00","PORT V CARL","#AFLPowerBlues","Port Adelaide",NA,"CD_T110","PORT","Power","Carlton",NA,"CD_T30","CARL","Blues","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140501",NA,NA,"2017-04-21T12:33:46.552+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",0,119,137,20,17,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",2,0,47,6,11,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",20,6,8,1,1,0,1,6,4,4,1,0,2,0
"Western Bulldogs Vs Brisbane Lions",2017-04-22 03:45:00,"CONCLUDED","CD_M20170140502","CD_V190","2017-04-22T03:45:00","CD_T140","CD_T20","CD_R201701405","2017-04-22T13:45:00","WB V BL","#AFLDogsLions","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Brisbane Lions",NA,"CD_T20","BL","Lions","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140502",NA,NA,"2017-04-22T06:36:47.407+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",2,30,122,17,20,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",1,88,90,14,6,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two",21,"RAIN",17,10,6,2,0,2,0,14,4,1,0,0,1,0
"Gold Coast Suns Vs Adelaide Crows",2017-04-22 06:35:00,"CONCLUDED","CD_M20170140503","CD_V81","2017-04-22T06:35:00","CD_T1000","CD_T10","CD_R201701405","2017-04-22T16:35:00","GCFC V ADEL","#AFLSunsCrows","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140503",NA,NA,"2017-04-22T09:28:19.060+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",2,0,86,13,8,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",5,112,153,23,15,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",13,2,3,1,0,2,0,23,3,4,2,1,5,0
"Sydney Swans Vs GWS Giants",2017-04-22 09:25:00,"CONCLUDED","CD_M20170140504","CD_V60","2017-04-22T09:25:00","CD_T160","CD_T1010","CD_R201701405","2017-04-22T19:25:00","SYD V GWS","#AFLSwansGiants","Sydney Swans",NA,"CD_T160","SYD","Swans","GWS Giants",NA,"CD_T1010","GWS","Giants","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140504",NA,NA,"2017-04-22T12:23:28.965+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",1,27,63,9,9,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",3,88,105,15,15,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",18,"RAIN",9,4,3,1,0,1,0,15,8,3,0,1,3,0
"Fremantle Vs North Melbourne",2017-04-22 09:40:00,"CONCLUDED","CD_M20170140505","CD_V70","2017-04-22T09:40:00","CD_T60","CD_T100","CD_R201701405","2017-04-22T17:40:00","FRE V NMFC","#AFLFreoNorth","Fremantle",NA,"CD_T60","FRE","Freo","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"POSTGAME","CD_M20170140505",NA,NA,"2017-04-22T12:14:18.244+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",4,19,67,9,13,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",2,95,62,9,8,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",9,5,2,0,2,4,0,9,3,3,0,0,2,0
"St Kilda Vs Geelong Cats",2017-04-23 05:20:00,"CONCLUDED","CD_M20170140506","CD_V190","2017-04-23T05:20:00","CD_T130","CD_T70","CD_R201701405","2017-04-23T15:20:00","STK V GEEL","#AFLSaintsCats","St Kilda",NA,"CD_T130","STK","Saints","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140506",NA,NA,"2017-04-23T08:17:18.145+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",4,46,88,13,10,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",2,62,126,19,12,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloud increasing",18,"OVERCAST",13,2,2,1,1,4,0,19,6,4,0,0,2,0
"Hawthorn Vs West Coast Eagles",2017-04-23 06:40:00,"CONCLUDED","CD_M20170140507","CD_V40","2017-04-23T06:40:00","CD_T80","CD_T150","CD_R201701405","2017-04-23T16:40:00","HAW V WCE","#AFLHawksEagles","Hawthorn",NA,"CD_T80","HAW","Hawks","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140507",NA,NA,"2017-04-23T10:23:17.124+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",2,111,125,19,11,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",1,1,75,11,9,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloud increasing",18,"OVERCAST",19,2,2,0,5,2,0,11,3,4,1,0,1,0
"Richmond Vs Melbourne",2017-04-24 09:25:00,"CONCLUDED","CD_M20170140508","CD_V40","2017-04-24T09:25:00","CD_T120","CD_T90","CD_R201701405","2017-04-24T19:25:00","RICH V MELB","#AFLTigersDees","Richmond",NA,"CD_T120","RICH","Tigers","Melbourne",NA,"CD_T90","MELB","Demons","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140508",NA,NA,"2017-04-24T12:15:36.999+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",4,31,88,12,16,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",6,72,75,11,9,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers increasing",18,"RAIN",12,6,5,1,0,4,0,11,1,1,0,1,6,0
"Essendon Vs Collingwood",2017-04-25 05:20:00,"CONCLUDED","CD_M20170140509","CD_V40","2017-04-25T05:20:00","CD_T50","CD_T40","CD_R201701405","2017-04-25T15:20:00","ESS V COLL","#AFLDonsPies","Essendon",NA,"CD_T50","ESS","Bombers","Collingwood",NA,"CD_T40","COLL","Magpies","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2017","CD_R201701405","Rd 5","CD_S2017014",5,"CONCLUDED","CD_M20170140509",NA,NA,"2017-04-25T08:08:16.198+0000","1, 2, 3, 4, 27, 19, 30, 13, 4, 3, 5, 2, 3, 1, 0, 1, NA, NA, NA, NA",2,114,100,15,10,NA,"1, 2, 3, 4, 45, 38, 18, 31, 7, 6, 2, 5, 3, 2, 6, 1, NA, NA, NA, NA",3,0,82,11,16,NA,"1, 2, 3, 4, 1965, 1925, 1741, 1901, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two",18,"RAIN",15,3,5,0,0,2,0,11,8,3,1,0,3,1
